#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2016-09-09 23:32:40 EDT      (sdww01)
#
# ---------------------WARNING---------------------
# The data you have obtained from this automated
# U.S. Geological Survey database have not received
# Director's approval and as such are provisional
# and subject to revision.  The data are released
# on the condition that neither the USGS nor the
# United States Government may be held liable for
# any damages resulting from its use.
#
# Further Descriptions of the parameter_cd column can be found at:
# http://waterdata.usgs.gov/nwis/pmcodes
# Further Descriptions of codes in the result_cd column can be found at:
# http://waterdata.usgs.gov/nwis/help?codes_help#surface_water
#
# This information includes the following fields:
#
#  agency_cd    Agency Code
#  station_nm   Station Name
#  site_no      USGS station number
#  ts_id        TimeSeries ID
#  parameter_cd Parameter Code
#  result_dt    Date that the result was taken
#  result_tz_cd Time datum
#  result_va    Current value
#  result_cd    Code to show data quality
#  result_md    Date the result was modified in the NWIS database
#
agency_cd	site_no	station_nm	ts_id	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	07342465	S Sulphur Rv at Commerce, TX	139437	00065	2016-09-09 22:00:00	CDT	3.03		2016-09-09 23:11:35
USGS	07342465	S Sulphur Rv at Commerce, TX	139438	00060	2016-09-09 22:00:00	CDT	1.9		2016-09-09 23:11:35
USGS	07342465	S Sulphur Rv at Commerce, TX	139439	00045	2016-09-09 22:00:00	CDT	0.00		2016-09-09 23:11:35
USGS	07342480	Middle Sulphur Rv at Commerce, TX	139441	00065	2016-09-09 21:00:00	CDT	2.11		2016-09-09 22:20:11
USGS	07342480	Middle Sulphur Rv at Commerce, TX	139443	00045	2016-09-09 21:00:00	CDT	0.00		2016-09-09 22:20:11
USGS	07342480	Middle Sulphur Rv at Commerce, TX	139444	00060	2016-09-09 21:00:00	CDT	0.04		2016-09-09 22:20:11
USGS	07342495	Jim L. Chapman Lk nr Cooper, TX	139445	62614	2016-09-09 22:00:00	CDT	438.34		2016-09-09 23:11:35
USGS	07342495	Jim L. Chapman Lk nr Cooper, TX	139451	00045	2016-09-09 22:00:00	CDT	0.000		2016-09-09 23:11:35
USGS	07342495	Jim L. Chapman Lk nr Cooper, TX	163694	62625	2016-09-09 22:00:00	CDT	4.1		2016-09-09 23:11:35
USGS	07342495	Jim L. Chapman Lk nr Cooper, TX	163695	00036	2016-09-09 22:00:00	CDT	179		2016-09-09 23:11:35
USGS	07342495	Jim L. Chapman Lk nr Cooper, TX	163696	99235	2016-09-09 22:00:00	CDT	0.0		2016-09-09 23:11:35
USGS	07342500	S Sulphur Rv nr Cooper, TX	139452	00060	2016-09-09 21:15:00	CDT	5.2		2016-09-09 22:20:11
USGS	07342500	S Sulphur Rv nr Cooper, TX	139453	00065	2016-09-09 21:15:00	CDT	-0.15		2016-09-09 22:20:11
USGS	07343000	N Sulphur Rv nr Cooper, TX	139456	00060	2016-09-09 21:00:00	CDT	0.45		2016-09-09 22:20:11
USGS	07343000	N Sulphur Rv nr Cooper, TX	139458	00045	2016-09-09 21:00:00	CDT	0.00		2016-09-09 22:20:11
USGS	07343000	N Sulphur Rv nr Cooper, TX	139459	00065	2016-09-09 21:00:00	CDT	1.16		2016-09-09 22:20:11
USGS	07343200	Sulphur Rv nr Talco, TX	139460	00060	2016-09-09 21:15:00	CDT	20		2016-09-09 22:51:34
USGS	07343200	Sulphur Rv nr Talco, TX	139461	00065	2016-09-09 21:15:00	CDT	7.84		2016-09-09 22:51:34
USGS	07343200	Sulphur Rv nr Talco, TX	139462	00065	2016-09-09 21:45:00	CDT	1.83		2016-09-09 22:51:34
USGS	07343200	Sulphur Rv nr Talco, TX	139463	00045	2016-09-09 21:15:00	CDT	0.00		2016-09-09 22:51:34
USGS	07343356	Cuthand Ck at FM 910 nr Cuthand, TX	139466	00065	2016-09-09 21:15:00	CDT	45.67		2016-09-09 22:25:33
USGS	07343356	Cuthand Ck at FM 910 nr Cuthand, TX	139469	00060	2016-09-09 21:15:00	CDT	0.29		2016-09-09 22:25:33
USGS	07343450	Sulphur Rv at IH 30 nr Dalby Springs, TX	139470	00065	2016-09-09 21:45:00	CDT	6.24		2016-09-09 22:59:23
USGS	07343450	Sulphur Rv at IH 30 nr Dalby Springs, TX	139472	00060	2016-09-09 21:45:00	CDT	Bkw		2016-09-09 22:59:23
USGS	07343460	Lk Sulphur Spgs nr Sulphur Springs, TX	139473	62614	2016-09-09 21:30:00	CDT	458.02		2016-09-09 22:35:37
USGS	07343500	White Oak Ck nr Talco, TX	139475	00060	2016-09-09 21:15:00	CDT	7.9		2016-09-09 22:35:37
USGS	07343500	White Oak Ck nr Talco, TX	139476	00065	2016-09-09 21:15:00	CDT	1.57		2016-09-09 22:35:37
USGS	07343500	White Oak Ck nr Talco, TX	139478	00045	2016-09-09 21:15:00	CDT	0.00		2016-09-09 22:35:37
USGS	07343840	White Oak Ck at IH 30 nr Omaha, TX	139479	00065	2016-09-09 21:15:00	CDT	11.06		2016-09-09 22:25:33
USGS	07343840	White Oak Ck at IH 30 nr Omaha, TX	139482	00060	2016-09-09 21:15:00	CDT	7.2		2016-09-09 22:25:33
USGS	07344100	Anderson Ck at Hwy 98 nr Simms, TX	139483	00065	2016-09-09 21:15:00	CDT	4.07		2016-09-09 22:25:33
USGS	07344100	Anderson Ck at Hwy 98 nr Simms, TX	139486	00060	2016-09-09 21:15:00	CDT	0.00		2016-09-09 22:25:33
USGS	07344200	Wright Patman Lk nr Texarkana, TX	139487	62614	2016-09-09 22:00:00	CDT	226.21		2016-09-09 23:11:35
USGS	07344200	Wright Patman Lk nr Texarkana, TX	139488	00045	2016-09-09 22:00:00	CDT	0.00		2016-09-09 23:11:35
USGS	07344200	Wright Patman Lk nr Texarkana, TX	163730	62625	2016-09-09 22:00:00	CDT	2.1		2016-09-09 23:11:35
USGS	07344200	Wright Patman Lk nr Texarkana, TX	163731	00036	2016-09-09 22:00:00	CDT	178		2016-09-09 23:11:35
USGS	07344200	Wright Patman Lk nr Texarkana, TX	163732	99235	2016-09-09 22:00:00	CDT	0.0		2016-09-09 23:11:35
USGS	07344210	Sulphur Rv nr Texarkana, TX	139494	00065	2016-09-09 21:15:00	CDT	11.29		2016-09-09 22:21:24
USGS	07344210	Sulphur Rv nr Texarkana, TX	139495	00060	2016-09-09 21:15:00	CDT	728		2016-09-09 22:21:24
USGS	07344370	Red River at Spring Bank, AR	62193	00065	2016-09-09 21:30:00	CDT	12.17		2016-09-09 22:38:24
USGS	07344370	Red River at Spring Bank, AR	62197	00060	2016-09-09 21:30:00	CDT	3890		2016-09-09 22:38:24
USGS	07344370	Red River at Spring Bank, AR	62198	63160	2016-09-09 21:30:00	CDT	172.61		2016-09-09 22:38:24
USGS	07344400	Red River near Hosston, LA.	62199	00065	2016-09-09 21:30:00	CDT	8.86		2016-09-09 22:47:43
USGS	07344400	Red River near Hosston, LA.	62203	63160	2016-09-09 21:30:00	CDT	160.13		2016-09-09 22:47:43
USGS	07344425	Cross Bayou at Hwy 80 west of Greenwood, LA	62204	00065	2016-09-09 22:00:00	CDT	2.03		2016-09-09 23:12:25
USGS	07344425	Cross Bayou at Hwy 80 west of Greenwood, LA	62208	63160	2016-09-09 22:00:00	CDT	199.71		2016-09-09 23:12:25
USGS	07344450	Paw Paw Bayou near Greenwood, LA	62209	00065	2016-09-09 22:00:00	CDT	2.68		2016-09-09 23:18:54
USGS	07344450	Paw Paw Bayou near Greenwood, LA	62213	63158	2016-09-09 22:00:00	CDT	173.03		2016-09-09 23:18:54
USGS	07344460	Shettleworth Bayou near Blanchard, LA	62214	00065	2016-09-09 22:10:00	CDT	3.62		2016-09-09 23:14:22
USGS	07344460	Shettleworth Bayou near Blanchard, LA	62218	63160	2016-09-09 22:10:00	CDT	184.44		2016-09-09 23:14:22
USGS	07344480	Cross Lake at Shreveport, LA	62219	00065	2016-09-09 21:30:00	CDT	170.54		2016-09-09 22:40:24
USGS	07344480	Cross Lake at Shreveport, LA	62223	62614	2016-09-09 21:30:00	CDT	170.54		2016-09-09 22:40:24
USGS	07344484	Lk Cypress Spgs nr Mount Vernon, TX	139496	62614	2016-09-09 21:15:00	CDT	376.98		2016-09-09 22:23:22
USGS	07344484	Lk Cypress Spgs nr Mount Vernon, TX	139498	00045	2016-09-09 21:15:00	CDT	0.00		2016-09-09 22:23:22
USGS	07344488	Monticello Res nr Mount Pleasant, TX	139499	62614	2016-09-09 21:15:00	CDT	340.39		2016-09-09 22:27:34
USGS	07344489	Lk Bob Sandlin nr Mount Pleasant, TX	139501	62614	2016-09-09 22:00:00	CDT	336.89		2016-09-09 23:05:37
USGS	07344489	Lk Bob Sandlin nr Mount Pleasant, TX	139502	00045	2016-09-09 22:00:00	CDT	0.00		2016-09-09 23:05:37
USGS	07344493	Big Cypress Ck at US Hwy 271 nr Pittsburg, TX	139504	00065	2016-09-09 21:45:00	CDT	2.44		2016-09-09 22:57:34
USGS	07344493	Big Cypress Ck at US Hwy 271 nr Pittsburg, TX	139505	00060	2016-09-09 21:45:00	CDT	5.7		2016-09-09 22:57:34
USGS	07344500	Big Cypress Ck nr Pittsburg, TX	139507	00060	2016-09-09 21:15:00	CDT	8.9		2016-09-09 22:20:11
USGS	07344500	Big Cypress Ck nr Pittsburg, TX	139508	00065	2016-09-09 21:15:00	CDT	4.57		2016-09-09 22:20:11
USGS	07344500	Big Cypress Ck nr Pittsburg, TX	139510	00045	2016-09-09 21:15:00	CDT	0.00		2016-09-09 22:20:11
USGS	07345900	Lk O' the Pines nr Jefferson, TX	139511	62614	2016-09-09 21:30:00	CDT	230.50		2016-09-09 22:39:34
USGS	07345900	Lk O' the Pines nr Jefferson, TX	139512	00045	2016-09-09 21:30:00	CDT	0.00		2016-09-09 22:39:34
USGS	07346000	Big Cypress Bayou nr Jefferson, TX	139516	00060	2016-09-09 21:30:00	CDT	284		2016-09-09 22:35:12
USGS	07346000	Big Cypress Bayou nr Jefferson, TX	139517	00065	2016-09-09 21:30:00	CDT	8.31		2016-09-09 22:35:12
USGS	07346045	Black Cypress Bayou at Jefferson, TX	139519	00060	2016-09-09 22:00:00	CDT	24		2016-09-09 23:05:37
USGS	07346045	Black Cypress Bayou at Jefferson, TX	139520	00065	2016-09-09 22:00:00	CDT	4.64		2016-09-09 23:05:37
USGS	07346045	Black Cypress Bayou at Jefferson, TX	139522	00045	2016-09-09 22:00:00	CDT	0.00		2016-09-09 23:05:37
USGS	07346050	Little Cypress Ck nr Ore City, TX	139523	00060	2016-09-09 21:45:00	CDT	12		2016-09-09 22:53:31
USGS	07346050	Little Cypress Ck nr Ore City, TX	139524	00065	2016-09-09 21:45:00	CDT	3.18		2016-09-09 22:53:31
USGS	07346070	Little Cypress Bayou nr Jefferson, TX	139526	00060	2016-09-09 21:15:00	CDT	27		2016-09-09 22:20:11
USGS	07346070	Little Cypress Bayou nr Jefferson, TX	139527	00065	2016-09-09 21:15:00	CDT	3.50		2016-09-09 22:20:11
USGS	07346070	Little Cypress Bayou nr Jefferson, TX	139529	00045	2016-09-09 21:15:00	CDT	0.00		2016-09-09 22:20:11
USGS	07346080	Big Cypress Ck abv SH 43 nr Karnack, TX	139530	00065	2016-09-09 21:45:00	CDT	5.08		2016-09-09 22:49:07
USGS	07346080	Big Cypress Ck abv SH 43 nr Karnack, TX	139531	00055	2016-09-09 21:45:00	CDT	0.25		2016-09-09 22:49:07
USGS	07346080	Big Cypress Ck abv SH 43 nr Karnack, TX	139533	00055	2016-04-22 14:45:00	CDT	-0.33		2016-09-03 06:20:23
USGS	07346080	Big Cypress Ck abv SH 43 nr Karnack, TX	139534	00060	2016-09-09 21:45:00	CDT	392		2016-09-09 22:49:07
USGS	07346080	Big Cypress Ck abv SH 43 nr Karnack, TX	139538	00065	2016-09-09 21:45:00	CDT	5.06		2016-09-09 22:49:07
USGS	07346080	Big Cypress Ck abv SH 43 nr Karnack, TX	139539	00060	2016-09-09 21:45:00	CDT	***		2016-09-09 22:49:07
USGS	07346310	(COE) Caddo Lake at Dam near Mooringsport, LA	62224	00065	2016-09-09 21:00:00	CDT	169.33		2016-09-09 22:24:34
USGS	07346310	(COE) Caddo Lake at Dam near Mooringsport, LA	62226	62614	2016-09-09 21:00:00	CDT	169.33		2016-09-09 22:24:34
USGS	07346450	Black Bayou at Rodessa, LA	62227	00065	2016-09-09 22:00:00	CDT	11.35		2016-09-09 23:14:22
USGS	07346450	Black Bayou at Rodessa, LA	62231	63160	2016-09-09 22:00:00	CDT	182.95		2016-09-09 23:14:22
USGS	07348000	Twelvemile Bayou near Dixie, LA	62232	00065	2016-09-09 22:00:00	CDT	9.90		2016-09-09 23:18:54
USGS	07348000	Twelvemile Bayou near Dixie, LA	62236	63160	2016-09-09 22:00:00	CDT	145.22		2016-09-09 23:18:54
USGS	07348098	McCain Creek near Blanchard, LA	62237	00065	2016-09-09 22:10:00	CDT	2.38		2016-09-09 23:18:54
USGS	07348098	McCain Creek near Blanchard, LA	62241	63160	2016-09-09 22:10:00	CDT	175.74		2016-09-09 23:18:54
USGS	07348500	(COE) Red River at Shreveport, LA	62242	00065	2016-09-09 22:00:00	EDT	14.02		2016-09-09 22:26:34
USGS	07348500	(COE) Red River at Shreveport, LA	62244	63158	2016-09-09 22:00:00	EDT	145.50		2016-09-09 22:26:34
USGS	07348550	(COE) Red River at L&D No. 5 (Upper) nr Howard	62245	00065	2016-09-09 21:00:00	CDT	145.24		2016-09-09 22:26:34
USGS	07348550	(COE) Red River at L&D No. 5 (Upper) nr Howard	62246	63158	2016-09-09 21:00:00	CDT	145.24		2016-09-09 22:26:34
USGS	07348555	(COE) Red River at L&D No. 5 (Lower) nr Howard	62247	00065	2016-09-09 21:00:00	CDT	120.88		2016-09-09 22:26:34
USGS	07348555	(COE) Red River at L&D No. 5 (Lower) nr Howard	62248	63158	2016-09-09 21:00:00	CDT	120.88		2016-09-09 22:26:34
USGS	07348700	Bayou Dorcheat near Springhill, LA	62249	00060	2016-09-09 22:00:00	CDT	29		2016-09-09 23:12:25
USGS	07348700	Bayou Dorcheat near Springhill, LA	62250	00065	2016-09-09 22:00:00	CDT	5.03		2016-09-09 23:12:25
USGS	07348700	Bayou Dorcheat near Springhill, LA	62251	00045	2016-09-09 22:00:00	CDT	0.00		2016-09-09 23:12:25
USGS	07348700	Bayou Dorcheat near Springhill, LA	62255	63158	2016-09-09 22:00:00	CDT	178.94		2016-09-09 23:12:25
USGS	07349000	Bayou Dorcheat near Minden, LA	62256	00065	2016-09-09 22:00:00	CDT	3.35		2016-09-09 23:05:06
USGS	07349000	Bayou Dorcheat near Minden, LA	62260	63158	2016-09-09 22:00:00	CDT	137.10		2016-09-09 23:05:06
USGS	07349250	Lake Bistineau near Ringgold, LA	62261	00065	2016-09-09 22:00:00	CDT	6.84		2016-09-09 23:21:12
USGS	07349250	Lake Bistineau near Ringgold, LA	62265	62614	2016-09-09 22:00:00	CDT	136.84		2016-09-09 23:21:12
USGS	07349298	Flat River at Shed Rd. near Bossier City, LA	62266	00065	2016-09-09 22:15:00	CDT	4.48		2016-09-09 23:18:54
USGS	07349298	Flat River at Shed Rd. near Bossier City, LA	62270	63160	2016-09-09 22:15:00	CDT	144.14		2016-09-09 23:18:54
USGS	07349374	Flat River near Curtis, LA	62271	00065	2016-09-09 21:45:00	CDT	3.13		2016-09-09 22:54:24
USGS	07349374	Flat River near Curtis, LA	62275	63160	2016-09-09 21:45:00	CDT	130.93		2016-09-09 22:54:24
USGS	07349450	Bodcau Bayou near Springhill, LA	62276	00065	2016-09-09 21:30:00	CDT	5.80		2016-09-09 22:40:24
USGS	07349500	Bodcau Bayou near Sarepta, LA	62280	00065	2016-09-09 21:30:00	CDT	6.59		2016-09-09 22:56:24
USGS	07349500	Bodcau Bayou near Sarepta, LA	62284	63158	2016-09-09 21:30:00	CDT	180.50		2016-09-09 22:56:24
USGS	07349650	(COE) Byu Bodcau Lake nr Shreveport, LA (Landside)	62285	00065	2016-09-09 21:00:00	CDT	165.54		2016-09-09 22:24:34
USGS	07349650	(COE) Byu Bodcau Lake nr Shreveport, LA (Landside)	62287	63158	2016-09-09 21:00:00	CDT	165.54		2016-09-09 22:24:34
USGS	07349660	(COE) Byu Bodcau at Byu Bodcau Dam nr Shreveport	62288	00065	2016-09-09 21:00:00	CDT	160.25		2016-09-09 22:24:34
USGS	07349660	(COE) Byu Bodcau at Byu Bodcau Dam nr Shreveport	62289	63158	2016-09-09 21:00:00	CDT	160.25		2016-09-09 22:24:34
USGS	07349815	Cypress Bayou Lake near Benton, LA	62290	00065	2016-09-09 22:00:00	CDT	9.50		2016-09-09 23:21:12
USGS	07349815	Cypress Bayou Lake near Benton, LA	62294	62614	2016-09-09 22:00:00	CDT	179.50		2016-09-09 23:21:12
USGS	07349849	Red Chute Bayou at Dogwood Tr. Rd. nr Bossier City	62295	00065	2016-09-09 21:45:00	CDT	10.21		2016-09-09 22:58:25
USGS	07349849	Red Chute Bayou at Dogwood Tr. Rd. nr Bossier City	62299	63160	2016-09-09 21:45:00	CDT	153.14		2016-09-09 22:58:25
USGS	07349860	Red Chute Bayou at Sligo, LA	62300	00060	2016-09-09 22:00:00	CDT	819		2016-09-09 23:21:12
USGS	07349860	Red Chute Bayou at Sligo, LA	62301	00065	2016-09-09 22:00:00	CDT	20.78		2016-09-09 23:21:12
USGS	07349860	Red Chute Bayou at Sligo, LA	62305	63160	2016-09-09 22:00:00	CDT	140.64		2016-09-09 23:21:12
USGS	07349890	Red Chute Bayou near Elm Grove, LA.	62306	00065	2016-09-09 21:45:00	CDT	12.40		2016-09-09 22:52:23
USGS	07349890	Red Chute Bayou near Elm Grove, LA.	62310	63160	2016-09-09 21:45:00	CDT	125.55		2016-09-09 22:52:23
USGS	07349898	Willow Chute Bayou at Swan Lake Rd nr Bossier City	62311	00065	2016-09-09 22:15:00	CDT	2.53		2016-09-09 23:18:54
USGS	07349898	Willow Chute Bayou at Swan Lake Rd nr Bossier City	62315	63160	2016-09-09 22:15:00	CDT	159.97		2016-09-09 23:18:54
USGS	07349910	Flat River at High Island, LA	62316	00065	2016-09-09 21:30:00	CDT	8.85		2016-09-09 22:40:24
USGS	07349910	Flat River at High Island, LA	62320	63160	2016-09-09 21:30:00	CDT	121.82		2016-09-09 22:40:24
USGS	07350500	(COE) Red River at Coushatta	62321	00065	2016-09-09 21:00:00	CDT	24.88		2016-09-09 22:26:34
USGS	07350500	(COE) Red River at Coushatta	62322	63158	2016-09-09 21:00:00	CDT	120.66		2016-09-09 22:26:34
USGS	07350505	(COE) Red River at L&D No.4 (Upper) nr Red Oak	62323	00065	2016-09-09 21:00:00	CDT	120.32		2016-09-09 22:26:34
USGS	07350505	(COE) Red River at L&D No.4 (Upper) nr Red Oak	62324	63158	2016-09-09 21:00:00	CDT	120.32		2016-09-09 22:26:34
USGS	07350700	Bayou Pierre at Shreveport, LA	62325	00065	2016-09-09 22:10:00	CDT	4.00		2016-09-09 23:18:54
USGS	07350700	Bayou Pierre at Shreveport, LA	62329	63160	2016-09-09 22:10:00	CDT	139.49		2016-09-09 23:18:54
USGS	07350985	Boggy Bayou N of Spring Ridge, LA	62330	00065	2016-09-09 22:10:00	CDT	4.82		2016-09-09 23:18:54
USGS	07350985	Boggy Bayou N of Spring Ridge, LA	62334	63160	2016-09-09 22:10:00	CDT	202.59		2016-09-09 23:18:54
USGS	07351275	Gilmer Bayou near Shreveport, LA	62335	00065	2016-09-09 22:10:00	CDT	2.93		2016-09-09 23:18:54
USGS	07351275	Gilmer Bayou near Shreveport, LA	62339	63158	2016-09-09 22:10:00	CDT	196.99		2016-09-09 23:18:54
USGS	07351500	Cypress Bayou near Keithville, LA	62340	00060	2016-09-09 22:00:00	CDT	1.3		2016-09-09 23:18:54
USGS	07351500	Cypress Bayou near Keithville, LA	62341	00065	2016-09-09 22:00:00	CDT	1.36		2016-09-09 23:18:54
USGS	07351500	Cypress Bayou near Keithville, LA	62345	63160	2016-09-09 22:00:00	CDT	163.99		2016-09-09 23:18:54
USGS	07351550	(COE) Wallace Lake near Shreveport, LA	62346	00065	2016-09-09 21:00:00	CDT	141.75		2016-09-09 22:26:34
USGS	07351550	(COE) Wallace Lake near Shreveport, LA	62347	62614	2016-09-09 21:00:00	CDT	141.75		2016-09-09 22:26:34
USGS	07351750	Bayou Pierre near Lake End, LA	62348	00060	2016-09-09 21:30:00	CDT	691		2016-09-09 22:40:24
USGS	07351750	Bayou Pierre near Lake End, LA	62349	00065	2016-09-09 21:30:00	CDT	6.98		2016-09-09 22:40:24
USGS	07351750	Bayou Pierre near Lake End, LA	62350	63158	2016-09-09 21:30:00	CDT	96.98		2016-09-09 22:40:24
USGS	07351755	Bayou Pierre near Powhatan, LA.	62355	00065	2016-09-09 21:30:00	CDT	11.65		2016-09-09 22:40:24
USGS	07351755	Bayou Pierre near Powhatan, LA.	62359	63158	2016-09-09 21:30:00	CDT	95.25		2016-09-09 22:40:24
USGS	07352000	Saline Bayou near Lucky, LA	62360	00060	2016-09-09 21:30:00	CDT	18		2016-09-09 22:47:43
USGS	07352000	Saline Bayou near Lucky, LA	62361	00065	2016-09-09 21:30:00	CDT	3.49		2016-09-09 22:47:43
USGS	07352820	Grand Bayou Reservoir at spillway nr Coushatta, LA	62365	00065	2016-09-09 21:30:00	CDT	45.04		2016-09-09 22:52:23
USGS	07352820	Grand Bayou Reservoir at spillway nr Coushatta, LA	62366	62614	2016-09-09 21:30:00	CDT	138.41		2016-09-09 22:52:23
USGS	07352895	Black Lake Bayou near Clarence, LA	62370	00065	2016-09-09 21:30:00	CDT	9.47		2016-09-09 22:52:23
USGS	07352895	Black Lake Bayou near Clarence, LA	62374	63160	2016-09-09 21:30:00	CDT	99.41		2016-09-09 22:52:23
USGS	07353520	Nantachie Lake near Aloha, LA	62375	00065	2016-09-09 21:00:00	CDT	3.09		2016-09-09 22:49:04
USGS	07353520	Nantachie Lake near Aloha, LA	62379	62614	2016-09-09 21:00:00	CDT	95.37		2016-09-09 22:49:04
USGS	07355860	Board Camp Cr nr Wolf Pen Gap Rec nr Nunley, AR	4878	00065	2016-09-09 21:00:00	CDT	7.05		2016-09-09 22:26:34
USGS	07355870	Gap Cr nr Wolf Pen Gap Rec Area nr Nunley, AR	4880	00065	2016-09-09 21:00:00	CDT	8.85		2016-09-09 22:26:34
USGS	07355880	Board Camp Creek nr Nunley, AR	4881	00065	2016-09-09 21:00:00	CDT	3.13		2016-09-09 22:26:34
USGS	07355880	Board Camp Creek nr Nunley, AR	4882	00045	2016-09-09 21:00:00	CDT	0.00		2016-09-09 22:26:34
USGS	07355880	Board Camp Creek nr Nunley, AR	4883	00010	2016-09-09 21:00:00	CDT	26.1		2016-09-09 22:26:34
USGS	07355880	Board Camp Creek nr Nunley, AR	4884	00095	2016-09-09 21:00:00	CDT	39		2016-09-09 22:26:34
USGS	07355880	Board Camp Creek nr Nunley, AR	4885	63680	2016-09-09 21:00:00	CDT	1.1		2016-09-09 22:26:34
USGS	07356000	 Ouachita River near Mount Ida, AR	4886	00060	2016-09-09 21:45:00	CDT	113		2016-09-09 22:49:04
USGS	07356000	 Ouachita River near Mount Ida, AR	4887	00065	2016-09-09 21:45:00	CDT	2.66		2016-09-09 22:49:04
USGS	07358250	Whittington Cr at Whitt. Pk at Hot Springs, AR	4889	00045	2016-09-09 21:15:00	CDT	0.00		2016-09-09 22:26:34
USGS	07358250	Whittington Cr at Whitt. Pk at Hot Springs, AR	4890	00060	2016-09-09 21:20:00	CDT	0.00		2016-09-09 22:26:34
USGS	07358250	Whittington Cr at Whitt. Pk at Hot Springs, AR	4891	00065	2016-09-09 21:20:00	CDT	-0.65		2016-09-09 22:26:34
USGS	07358253	Whittington Cr at Tunnel Ent at Hot Springs, AR	4893	00065	2016-09-09 21:30:00	CDT	0.65		2016-09-09 22:35:05
USGS	07358253	Whittington Cr at Tunnel Ent at Hot Springs, AR	4894	00045	2016-09-09 21:30:00	CDT	0.00		2016-09-09 22:35:05
USGS	07358253	Whittington Cr at Tunnel Ent at Hot Springs, AR	4895	00060	2016-09-09 21:30:00	CDT	19		2016-09-09 22:35:05
USGS	07358257	Hot Sprngs Cr US of T.E. at Glade St at Hot Sp.,AR	4897	00065	2016-09-09 21:40:00	CDT	0.14		2016-09-09 22:42:32
USGS	07358257	Hot Sprngs Cr US of T.E. at Glade St at Hot Sp.,AR	4898	00060	2016-09-09 21:40:00	CDT	0.00		2016-09-09 22:42:32
USGS	07358257	Hot Sprngs Cr US of T.E. at Glade St at Hot Sp.,AR	4899	00045	2016-09-09 21:30:00	CDT	0.00		2016-09-09 22:42:32
USGS	07358280	Hot Springs at Hot Springs, AR	4902	00065	2016-09-09 22:00:00	CDT	1.67		2016-09-09 23:06:24
USGS	07358280	Hot Springs at Hot Springs, AR	4903	00060	2016-09-09 22:00:00	CDT	1.01		2016-09-09 23:06:24
USGS	07358280	Hot Springs at Hot Springs, AR	4904	00065	2016-09-09 22:00:00	CDT	1.10		2016-09-09 23:06:24
USGS	07358280	Hot Springs at Hot Springs, AR	4905	00065	2016-09-09 22:00:00	CDT	16.40		2016-09-09 23:06:24
USGS	07358284	Hot Springs Cr DS of Grand Ave at Hot Springs, AR	4907	00065	2016-09-09 21:50:00	CDT	0.24		2016-09-09 22:56:24
USGS	07358284	Hot Springs Cr DS of Grand Ave at Hot Springs, AR	4908	00060	2016-09-09 21:50:00	CDT	0.05		2016-09-09 22:56:24
USGS	07358284	Hot Springs Cr DS of Grand Ave at Hot Springs, AR	4910	00045	2016-09-09 21:45:00	CDT	0.00		2016-09-09 22:56:24
USGS	07358500	Lake Hamilton at Carpenter Dam nr. Hot Springs, AR	4911	00065	2016-09-09 21:00:00	CDT	399.80		2016-09-09 23:21:06
USGS	07358501	Ouachita Riv at Carpenter Dam nr Hot Springs, AR	4912	00065	2016-09-09 22:00:00	CDT	21.30		2016-09-09 23:05:06
USGS	07358550	Gulpha Creek at Hot Springs, AR	4914	00065	2016-09-09 21:30:00	CDT	3.97		2016-09-09 22:47:03
USGS	07358550	Gulpha Creek at Hot Springs, AR	4915	00010	2016-09-09 21:30:00	CDT	25.0		2016-09-09 22:47:03
USGS	07358550	Gulpha Creek at Hot Springs, AR	4916	00045	2016-09-09 21:30:00	CDT	0.00		2016-09-09 22:47:03
USGS	07358550	Gulpha Creek at Hot Springs, AR	4917	00060	2016-09-09 21:30:00	CDT	2.3		2016-09-09 22:47:03
USGS	07358570	Gulpha Cr at Ridgeway St at Hot Springs, AR	4918	00065	2016-09-09 21:50:00	CDT	3.05		2016-09-09 22:54:24
USGS	07358570	Gulpha Cr at Ridgeway St at Hot Springs, AR	4919	00045	2016-09-09 21:45:00	CDT	0.00		2016-09-09 22:54:24
USGS	07359000	Lake Catherine at Jones Mill, AR	4921	00065	2016-09-09 21:00:00	CDT	304.00		2016-09-09 23:18:12
USGS	07359002	Ouachita River at Remmel Dam above Jones Mill, AR	4922	00065	2016-09-09 21:15:00	CDT	6.59		2016-09-09 22:30:30
USGS	07359002	Ouachita River at Remmel Dam above Jones Mill, AR	4923	00060	2016-09-09 21:15:00	CDT	3770		2016-09-09 22:30:30
USGS	07359002	Ouachita River at Remmel Dam above Jones Mill, AR	4924	00010	2016-09-09 21:15:00	CDT	20.9		2016-09-09 22:30:30
USGS	07359002	Ouachita River at Remmel Dam above Jones Mill, AR	4926	00045	2016-09-09 21:15:00	CDT	0.00		2016-09-09 22:30:30
USGS	07359610	Caddo River near Caddo Gap, AR	4927	00065	2016-09-09 21:45:00	CDT	5.01		2016-09-09 22:49:04
USGS	07359610	Caddo River near Caddo Gap, AR	4928	00060	2016-09-09 21:45:00	CDT	60		2016-09-09 22:49:04
USGS	07359610	Caddo River near Caddo Gap, AR	4932	00045	2016-09-09 21:45:00	CDT	0.00		2016-09-09 22:49:04
